order_id,date,time,pizza_id,quantity,size,price,name,category,ingredients
7718,"Sunday, May 10, 2015",2:44:42 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7726,"Sunday, May 10, 2015",3:50:36 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7773,"Monday, May 11, 2015",1:04:25 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7783,"Monday, May 11, 2015",2:21:58 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7788,"Monday, May 11, 2015",4:04:29 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7797,"Monday, May 11, 2015",5:39:42 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7808,"Monday, May 11, 2015",7:10:58 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7822,"Tuesday, May 12, 2015",11:51:13 AM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7867,"Tuesday, May 12, 2015",6:44:45 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7923,"Wednesday, May 13, 2015",5:13:13 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7952,"Thursday, May 14, 2015",12:30:21 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
7983,"Thursday, May 14, 2015",5:32:18 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8034,"Friday, May 15, 2015",1:33:31 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8040,"Friday, May 15, 2015",2:13:27 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8090,"Friday, May 15, 2015",8:13:35 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8098,"Friday, May 15, 2015",9:10:51 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8126,"Saturday, May 16, 2015",3:44:44 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8127,"Saturday, May 16, 2015",3:54:15 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8134,"Saturday, May 16, 2015",5:09:16 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8135,"Saturday, May 16, 2015",5:09:58 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8139,"Saturday, May 16, 2015",5:46:43 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8142,"Saturday, May 16, 2015",5:56:12 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8151,"Saturday, May 16, 2015",7:21:25 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8220,"Monday, May 18, 2015",11:16:57 AM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8247,"Monday, May 18, 2015",4:32:36 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8249,"Monday, May 18, 2015",4:41:10 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8258,"Monday, May 18, 2015",6:07:13 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8278,"Tuesday, May 19, 2015",11:37:21 AM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8305,"Tuesday, May 19, 2015",5:24:44 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8340,"Wednesday, May 20, 2015",2:11:37 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8365,"Wednesday, May 20, 2015",6:02:07 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8367,"Wednesday, May 20, 2015",6:13:28 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8380,"Wednesday, May 20, 2015",8:54:11 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8392,"Thursday, May 21, 2015",12:37:25 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8397,"Thursday, May 21, 2015",1:09:40 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8411,"Thursday, May 21, 2015",4:49:22 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8430,"Thursday, May 21, 2015",7:04:53 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8433,"Thursday, May 21, 2015",7:27:40 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8462,"Friday, May 22, 2015",2:51:23 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8471,"Friday, May 22, 2015",4:49:27 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8474,"Friday, May 22, 2015",4:54:55 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8496,"Friday, May 22, 2015",7:57:26 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8497,"Friday, May 22, 2015",7:59:48 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8501,"Friday, May 22, 2015",8:12:44 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8531,"Saturday, May 23, 2015",3:12:56 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8560,"Saturday, May 23, 2015",8:40:59 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8565,"Saturday, May 23, 2015",9:04:41 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8654,"Monday, May 25, 2015",2:44:50 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8688,"Monday, May 25, 2015",10:17:08 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8690,"Tuesday, May 26, 2015",11:55:21 AM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8700,"Tuesday, May 26, 2015",2:17:48 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8703,"Tuesday, May 26, 2015",4:27:44 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8724,"Tuesday, May 26, 2015",7:51:56 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8735,"Tuesday, May 26, 2015",10:18:43 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8786,"Wednesday, May 27, 2015",8:14:01 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8805,"Thursday, May 28, 2015",12:51:34 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8832,"Thursday, May 28, 2015",6:22:10 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8857,"Friday, May 29, 2015",1:21:21 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8895,"Friday, May 29, 2015",8:07:38 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8904,"Friday, May 29, 2015",9:10:56 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8915,"Saturday, May 30, 2015",11:54:03 AM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8922,"Saturday, May 30, 2015",1:33:49 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8943,"Saturday, May 30, 2015",5:30:59 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8948,"Saturday, May 30, 2015",6:32:05 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8964,"Saturday, May 30, 2015",8:59:56 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
8970,"Saturday, May 30, 2015",10:01:43 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9051,"Monday, June 1, 2015",2:26:15 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9104,"Tuesday, June 2, 2015",12:59:12 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9110,"Tuesday, June 2, 2015",1:24:21 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9130,"Tuesday, June 2, 2015",4:43:54 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9174,"Wednesday, June 3, 2015",1:53:56 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9199,"Wednesday, June 3, 2015",8:07:30 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9211,"Thursday, June 4, 2015",12:24:25 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9286,"Friday, June 5, 2015",3:35:31 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9323,"Friday, June 5, 2015",9:01:50 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9354,"Saturday, June 6, 2015",4:59:08 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9356,"Saturday, June 6, 2015",5:39:19 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9455,"Monday, June 8, 2015",12:36:47 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9493,"Monday, June 8, 2015",6:59:40 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9497,"Monday, June 8, 2015",7:53:37 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9547,"Tuesday, June 9, 2015",5:29:10 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9565,"Tuesday, June 9, 2015",8:58:15 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9583,"Wednesday, June 10, 2015",1:06:28 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9647,"Thursday, June 11, 2015",2:26:07 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9652,"Thursday, June 11, 2015",3:25:11 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9704,"Friday, June 12, 2015",1:20:00 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9841,"Sunday, June 14, 2015",5:34:44 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9852,"Sunday, June 14, 2015",6:38:02 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9874,"Monday, June 15, 2015",12:29:37 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9883,"Monday, June 15, 2015",1:33:57 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9916,"Monday, June 15, 2015",6:31:17 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9925,"Monday, June 15, 2015",8:09:54 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9961,"Tuesday, June 16, 2015",4:49:02 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
9962,"Tuesday, June 16, 2015",5:09:45 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10000,"Wednesday, June 17, 2015",12:18:44 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10052,"Thursday, June 18, 2015",12:09:32 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10062,"Thursday, June 18, 2015",1:28:45 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10064,"Thursday, June 18, 2015",1:36:27 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10077,"Thursday, June 18, 2015",4:09:26 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10079,"Thursday, June 18, 2015",4:21:21 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10084,"Thursday, June 18, 2015",5:34:43 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10104,"Friday, June 19, 2015",12:09:37 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10114,"Friday, June 19, 2015",12:45:30 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10157,"Friday, June 19, 2015",8:34:22 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10267,"Sunday, June 21, 2015",8:47:55 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10287,"Monday, June 22, 2015",1:15:45 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10318,"Monday, June 22, 2015",7:40:01 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10328,"Monday, June 22, 2015",10:29:15 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10352,"Tuesday, June 23, 2015",2:23:23 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10356,"Tuesday, June 23, 2015",3:12:52 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10401,"Wednesday, June 24, 2015",1:13:12 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10412,"Wednesday, June 24, 2015",2:36:31 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10432,"Wednesday, June 24, 2015",6:45:24 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10438,"Wednesday, June 24, 2015",7:44:39 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10493,"Thursday, June 25, 2015",6:38:07 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10528,"Friday, June 26, 2015",2:04:20 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10534,"Friday, June 26, 2015",3:12:19 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10573,"Friday, June 26, 2015",11:04:52 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10576,"Saturday, June 27, 2015",11:53:13 AM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10598,"Saturday, June 27, 2015",4:21:01 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10601,"Saturday, June 27, 2015",5:15:49 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10607,"Saturday, June 27, 2015",5:51:27 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
10618,"Saturday, June 27, 2015",6:36:44 PM,bbq_ckn_l,1,L,20.75,The Barbecue Chicken Pizza,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce"
